machine_id,time_stamp,cpu_util,memory_util,mem_gps,mkpi,in_net,out_net,disk_io
m_2079,209600,40.0,89,-1.11,-1.11,36.4,25.53,17
m_2079,209660,48.0,86,-1.11,-1.11,36.4,25.53,5
m_2079,210160,41.0,88,-1.11,-1.11,36.42,25.54,17
m_2079,210580,27.0,88,-1.11,-1.11,36.43,25.54,5
m_2079,210720,44.0,90,-1.11,-1.11,36.43,25.54,10
m_2079,210740,46.0,90,-1.11,-1.11,36.43,25.55,10
m_2079,210810,42.0,90,-1.11,-1.11,36.43,25.55,7
m_2079,210830,41.0,89,-1.11,-1.11,36.43,25.55,7
m_2079,210930,43.0,90,-1.11,-1.11,36.43,25.55,15
m_2079,210990,53.0,91,-1.11,-1.11,36.43,25.55,4
m_2079,211070,44.0,89,-1.11,-1.11,36.44,25.55,4
m_2079,211080,42.0,88,-1.11,-1.11,36.44,25.55,8
m_2079,211140,35.0,87,-1.11,-1.11,36.44,25.55,10
m_2079,211160,41.0,87,-1.11,-1.11,36.44,25.55,10
m_2079,211180,42.0,88,-1.11,-1.11,36.44,25.55,10
m_2079,211200,42.0,89,-1.11,-1.11,36.44,25.55,4
m_2079,211290,47.0,89,-1.11,-1.11,36.44,25.55,9
m_2079,211440,36.0,89,-1.11,-1.11,36.44,25.56,5
m_2079,211470,34.0,90,-1.11,-1.11,36.44,25.56,5
m_2079,211630,35.0,89,-1.11,-1.11,36.45,25.56,5
m_2079,211770,40.0,90,-1.11,-1.11,36.45,25.56,5
m_2079,211830,57.0,92,-1.11,-1.11,36.45,25.56,7
m_2079,211870,50.0,91,-1.11,-1.11,36.45,25.56,14
m_2079,211940,43.0,92,-1.11,-1.11,36.45,25.56,10
m_2079,211990,40.0,90,-1.11,-1.11,36.45,25.56,12
m_2079,212230,45.0,89,-1.11,-1.11,36.46,25.57,6
m_2079,212250,35.0,89,-1.11,-1.11,36.46,25.57,6
m_2079,212330,36.0,88,-1.11,-1.11,36.46,25.57,8
m_2079,212340,37.0,88,-1.11,-1.11,36.46,25.57,8
m_2079,212350,39.0,89,-1.11,-1.11,36.46,25.57,8
m_2079,212360,46.0,90,-1.11,-1.11,36.46,25.57,8
m_2079,212470,41.0,90,-1.11,-1.11,36.46,25.57,7
m_2079,212570,47.0,93,-1.11,-1.11,36.46,25.57,8
m_2079,212690,61.0,93,-1.11,-1.11,36.47,25.57,11
m_2079,212910,47.0,94,-1.11,-1.11,36.47,25.58,11
m_2079,213000,59.0,94,-1.11,-1.11,36.48,25.58,9
m_2079,213040,55.0,93,-1.11,-1.11,36.48,25.58,9
m_2079,213150,39.0,87,-1.11,-1.11,36.48,25.58,10
m_2079,213230,39.0,88,-1.11,-1.11,36.48,25.58,8
m_2079,213310,39.0,87,-1.11,-1.11,36.48,25.58,9
m_2079,213330,40.0,88,-1.11,-1.11,36.48,25.58,9
m_2079,213470,40.0,86,-1.11,-1.11,36.49,25.59,6
m_2079,213500,35.0,85,-1.11,-1.11,36.49,25.59,5
m_2079,213530,37.0,86,-1.11,-1.11,36.49,25.59,5
m_2079,213630,49.0,87,-1.11,-1.11,36.49,25.59,4
m_2079,213760,39.0,86,-1.11,-1.11,36.49,25.59,6
m_2079,213810,41.0,86,-1.11,-1.11,36.49,25.59,6
m_2079,213900,42.0,87,-1.11,-1.11,36.5,25.59,5
m_2079,213930,40.0,86,-1.11,-1.11,36.5,25.59,5
m_2079,213940,38.0,87,-1.11,-1.11,36.5,25.59,5
m_2079,213970,31.0,85,-1.11,-1.11,36.5,25.59,5
m_2079,214100,43.0,87,-1.11,-1.11,36.5,25.6,2
m_2079,214130,39.0,86,-1.11,-1.11,36.5,25.6,2
m_2079,214190,49.0,88,-1.11,-1.11,36.5,25.6,8
m_2079,214280,36.0,87,-1.11,-1.11,36.5,25.6,10
m_2079,214360,49.0,87,-1.11,-1.11,36.5,25.6,7
m_2079,214400,62.0,88,-1.11,-1.11,36.51,25.6,5
m_2079,214470,38.0,86,-1.11,-1.11,36.51,25.6,7
m_2079,214480,31.0,87,-1.11,-1.11,36.51,25.6,7
m_2079,214530,37.0,88,-1.11,-1.11,36.51,25.6,4
m_2079,214560,33.0,88,-1.11,-1.11,36.51,25.6,5
m_2079,214600,35.0,86,-1.11,-1.11,36.51,25.6,5
m_2079,214670,32.0,86,-1.11,-1.11,36.51,25.6,8
m_2079,214800,29.0,85,-1.11,-1.11,36.51,25.6,10
m_2079,214810,34.0,85,-1.11,-1.11,36.51,25.6,10
m_2079,214950,40.0,88,-1.11,-1.11,36.51,25.61,2
m_2079,214960,36.0,88,-1.11,-1.11,36.51,25.61,2
m_2079,214980,33.0,88,-1.11,-1.11,36.51,25.61,2
m_2079,215100,30.0,84,-1.11,-1.11,36.52,25.61,2
m_2079,215110,35.0,84,-1.11,-1.11,36.52,25.61,2
m_2079,215260,28.0,85,-1.11,-1.11,36.52,25.61,2
m_2079,215310,35.0,85,-1.11,-1.11,36.52,25.61,1
m_2079,215390,40.0,87,-1.11,-1.11,36.52,25.61,6
m_2079,215400,40.0,87,-1.11,-1.11,36.52,25.61,2
m_2079,215470,37.0,87,-1.11,-1.11,36.52,25.61,3
m_2079,215540,38.0,87,-1.11,-1.11,36.52,25.61,4
m_2079,215550,38.0,87,-1.11,-1.11,36.52,25.61,4
m_2079,215570,37.0,87,-1.11,-1.11,36.52,25.61,4
m_2079,215610,34.0,87,-1.11,-1.11,36.52,25.61,4
m_2079,215740,32.0,86,-1.11,-1.11,36.52,25.61,2
m_2079,215820,33.0,86,-1.11,-1.11,36.52,25.61,6
m_2079,215890,41.0,88,-1.11,-1.11,36.53,25.62,4
m_2079,216120,32.0,89,-1.11,-1.11,36.53,25.62,6
m_2079,216190,37.0,89,-1.11,-1.11,36.53,25.62,5
m_2079,216220,37.0,89,-1.11,-1.11,36.53,25.62,5
m_2079,216330,74.0,87,-1.11,-1.11,36.53,25.62,26
m_2079,216380,63.0,88,-1.11,-1.11,36.53,25.62,26
m_2079,216390,64.0,88,-1.11,-1.11,36.53,25.62,26
m_2079,216410,65.0,89,-1.11,-1.11,36.53,25.62,26
m_2079,216460,50.0,88,-1.11,-1.11,36.53,25.62,32
m_2079,216470,53.0,89,-1.11,-1.11,36.53,25.62,32
