machine_id,time_stamp,cpu_util,memory_util
2079,202150,42.0,80
2079,202240,37.0,80
2079,202310,41.0,80
2079,202420,45.0,77
2079,202560,40.0,79
2079,202770,55.0,86
2079,202870,46.0,88
2079,202880,42.0,87
2079,202930,49.0,90
2079,202990,50.0,89
2079,203040,43.0,87
2079,203070,44.0,86
2079,203110,41.0,84
2079,203260,43.0,83
2079,203430,59.0,86
2079,203470,45.0,86
2079,203520,40.0,85
2079,203530,40.0,84
2079,203590,47.0,85
2079,203700,46.0,87
2079,203760,52.0,87
2079,203780,47.0,87
2079,203810,46.0,86
2079,203880,38.0,85
2079,204110,58.0,89
2079,204170,59.0,89
2079,204310,49.0,89
2079,204440,56.0,86
2079,204520,46.0,83
2079,204550,43.0,82
2079,204600,41.0,83
2079,204640,47.0,83
2079,204690,33.0,82
2079,204770,36.0,85
2079,204980,57.0,86
2079,204990,36.0,86
2079,205160,61.0,89
2079,205240,60.0,90
2079,205260,60.0,90
2079,205300,54.0,87
2079,205310,56.0,88
2079,205410,54.0,90
2079,205510,50.0,85
2079,205550,51.0,87
2079,205560,51.0,88
2079,205570,59.0,88
2079,205600,53.0,88
2079,205720,48.0,90
2079,205920,30.0,82
2079,206040,40.0,81
2079,206070,47.0,80
2079,206200,51.0,83
2079,206210,43.0,81
2079,206620,41.0,85
2079,206670,42.0,85
2079,206680,45.0,86
2079,206700,43.0,86
2079,206820,56.0,87
2079,206830,59.0,88
2079,206840,56.0,88
2079,207060,55.0,88
2079,207270,40.0,83
2079,207310,34.0,83
2079,207340,33.0,84
2079,207660,53.0,88
2079,207780,45.0,85
2079,207790,47.0,86
2079,207800,42.0,85
2079,207890,35.0,87
2079,207950,36.0,90
2079,207990,29.0,88
2079,208040,36.0,90
2079,208250,35.0,83
2079,208320,31.0,83
2079,208530,42.0,86
2079,208630,46.0,87
2079,208710,47.0,88
2079,208720,46.0,88
2079,208830,49.0,90
2079,208920,51.0,89
2079,208960,48.0,90
2079,209010,53.0,89
2079,209020,52.0,89
2079,209120,64.0,88
2079,209130,60.0,88
2079,209160,55.0,89
2079,209270,42.0,87
2079,209470,34.0,87
2079,209530,36.0,86
2079,209600,40.0,89
2079,209660,48.0,86
2079,210160,41.0,88
2079,210580,27.0,88
2079,210720,44.0,90
2079,210740,46.0,90
2079,210810,42.0,90
2079,210830,41.0,89
2079,210930,43.0,90
2079,210990,53.0,91
2079,211070,44.0,89
2079,211080,42.0,88
2079,211140,35.0,87
2079,211160,41.0,87
2079,211180,42.0,88
2079,211200,42.0,89
2079,211290,47.0,89
2079,211440,36.0,89
2079,211470,34.0,90
2079,211630,35.0,89
2079,211770,40.0,90
2079,211830,57.0,92
2079,211870,50.0,91
2079,211940,43.0,92
2079,211990,40.0,90
2079,212230,45.0,89
2079,212250,35.0,89
2079,212330,36.0,88
2079,212340,37.0,88
2079,212350,39.0,89
2079,212360,46.0,90
2079,212470,41.0,90
2079,212570,47.0,93
2079,212690,61.0,93
2079,212910,47.0,94
2079,213000,59.0,94
2079,213040,55.0,93
2079,213150,39.0,87
2079,213230,39.0,88
2079,213310,39.0,87
2079,213330,40.0,88
2079,213470,40.0,86
2079,213500,35.0,85
2079,213530,37.0,86
2079,213630,49.0,87
2079,213760,39.0,86
2079,213810,41.0,86
2079,213900,42.0,87
2079,213930,40.0,86
2079,213940,38.0,87
2079,213970,31.0,85
2079,214100,43.0,87
2079,214130,39.0,86
2079,214190,49.0,88
2079,214280,36.0,87
2079,214360,49.0,87
2079,214400,62.0,88
2079,214470,38.0,86
2079,214480,31.0,87
2079,214530,37.0,88
2079,214560,33.0,88
2079,214600,35.0,86
2079,214670,32.0,86
2079,214800,29.0,85
2079,214810,34.0,85
2079,214950,40.0,88
2079,214960,36.0,88
2079,214980,33.0,88
2079,215100,30.0,84
2079,215110,35.0,84
2079,215260,28.0,85
2079,215310,35.0,85
2079,215390,40.0,87
2079,215400,40.0,87
2079,215470,37.0,87
2079,215540,38.0,87
2079,215550,38.0,87
2079,215570,37.0,87
2079,215610,34.0,87
2079,215740,32.0,86
2079,215820,33.0,86
2079,215890,41.0,88
2079,216120,32.0,89
2079,216190,37.0,89
2079,216220,37.0,89
2079,216330,74.0,87
2079,216380,63.0,88
2079,216390,64.0,88
2079,216410,65.0,89
2079,216460,50.0,88
2079,216470,53.0,89
2079,216530,56.0,87
2079,216640,46.0,85
2079,216750,48.0,86
2079,216820,45.0,87
2079,216850,50.0,88
2079,216970,40.0,89
2079,217170,32.0,86
2079,217180,37.0,87
2079,217270,39.0,90
2079,217280,39.0,90
2079,217410,40.0,90
2079,217480,53.0,92
2079,217500,51.0,92
2079,217600,37.0,90
2079,217620,37.0,88
2079,217820,37.0,91
2079,217870,38.0,90
2079,217880,37.0,91
2079,217980,26.0,87
2079,218090,29.0,86
2079,218230,43.0,88
2079,218280,47.0,90
2079,218300,35.0,88
2079,218360,33.0,88
2079,218410,37.0,89
2079,218420,33.0,89
2079,218450,33.0,88
2079,218470,41.0,89
2079,218530,31.0,86
2079,218540,28.0,85
2079,218580,31.0,86
2079,218750,60.0,88
2079,219040,35.0,88
2079,219080,30.0,88
2079,219190,35.0,88
2079,219310,24.0,86
2079,219370,20.0,86
2079,219400,23.0,86
2079,219440,34.0,87
2079,219530,22.0,87
2079,219760,20.0,85
2079,219840,32.0,87
2079,219920,26.0,86
2079,219930,26.0,86
2079,220120,25.0,86
2079,220140,26.0,86
2079,220150,26.0,86
2079,220160,31.0,87
2079,220230,29.0,87
2079,220240,30.0,87
2079,220290,29.0,88
2079,220310,24.0,87
2079,220450,54.0,89
2079,220550,37.0,87
2079,220720,26.0,87
2079,220870,31.0,87
2079,220980,33.0,88
2079,221320,42.0,89
2079,221410,28.0,89
2079,221460,26.0,90
2079,221550,38.0,89
2079,221650,44.0,89
2079,221690,47.0,90
2079,222170,48.0,90
2079,222220,49.0,90
2079,222300,25.0,90
2079,222460,23.0,88
2079,222520,24.0,87
2079,222640,27.0,88
2079,222770,19.0,86
2079,223120,29.0,87
2079,223390,30.0,91
2079,223480,29.0,90
2079,223540,29.0,90
2079,223610,51.0,90
2079,223690,34.0,88
2079,223730,23.0,89
2079,223750,23.0,88
2079,223840,27.0,91
2079,224090,34.0,93
2079,224120,34.0,94
2079,224130,34.0,95
2079,224150,44.0,92
2079,224170,34.0,89
2079,224350,25.0,84
2079,224400,25.0,84
2079,224440,30.0,84
2079,224560,24.0,85
2079,224710,31.0,86
2079,224780,31.0,86
2079,224870,30.0,85
2079,224880,30.0,86
2079,224890,29.0,85
2079,224990,43.0,86
2079,225010,58.0,86
2079,225280,33.0,84
2079,225310,33.0,85
2079,225400,24.0,83
2079,225430,28.0,81
2079,225540,26.0,81
2079,225610,28.0,82
2079,225640,27.0,82
2079,225660,27.0,82
2079,225770,24.0,82
2079,225810,23.0,82
2079,225860,24.0,83
2079,226150,22.0,79
2079,226160,20.0,79
2079,226350,21.0,80
2079,226430,21.0,80
2079,226500,41.0,82
2079,226530,45.0,83
2079,226690,29.0,84
2079,226730,25.0,84
2079,226920,33.0,86
2079,227100,33.0,86
2079,227260,28.0,83
2079,227280,33.0,83
2079,227400,38.0,86
2079,227450,35.0,86
2079,227540,29.0,86
2079,227700,40.0,87
2079,227800,35.0,87
2079,228020,28.0,83
2079,228050,33.0,84
2079,228110,49.0,85
2079,228210,30.0,84
2079,228230,33.0,83
2079,228340,20.0,81
2079,228380,16.0,82
2079,228520,11.0,81
2079,228620,15.0,81
2079,228790,17.0,82
2079,228810,18.0,82
2079,228920,16.0,83
2079,229180,21.0,83
2079,229390,20.0,82
2079,229530,28.0,83
2079,229590,23.0,84
2079,229660,23.0,83
2079,229780,24.0,84
2079,229840,39.0,85
2079,229900,26.0,83
2079,229910,29.0,83
2079,230050,19.0,83
2079,230070,21.0,83
2079,230090,24.0,84
2079,230250,24.0,84
2079,230400,21.0,83
2079,230460,27.0,83
2079,230700,36.0,85
2079,230710,27.0,85
2079,230830,25.0,86
2079,231090,31.0,85
2079,231140,25.0,86
2079,231160,24.0,86
2079,231510,21.0,86
2079,231580,22.0,86
2079,231590,21.0,87
2079,231630,22.0,86
2079,231920,28.0,88
2079,231950,21.0,87
2079,232240,21.0,85
2079,232460,15.0,85
2079,232610,16.0,85
2079,233400,24.0,89
2079,233410,29.0,90
2079,233420,27.0,90
2079,233460,28.0,91
2079,233600,24.0,89
2079,233630,20.0,89
2079,233640,20.0,89
2079,233760,28.0,89
2079,233810,24.0,90
2079,233820,23.0,91
2079,234070,37.0,90
2079,234150,30.0,90
2079,234260,28.0,92
2079,234330,34.0,92
2079,234380,18.0,90
2079,234440,21.0,90
2079,234450,20.0,88
2079,234480,25.0,88
2079,234500,30.0,88
2079,234510,32.0,89
2079,234560,38.0,90
2079,234640,40.0,91
2079,234840,22.0,89
2079,235120,23.0,90
2079,235240,36.0,92
2079,235400,29.0,93
2079,235620,15.0,90
2079,235730,27.0,89
2079,235740,26.0,89
2079,235780,27.0,88
2079,235960,18.0,89
2079,235980,19.0,89
2079,236050,16.0,90
2079,236110,23.0,90
2079,236120,22.0,89
2079,236170,12.0,88
2079,236180,10.0,89
2079,236300,19.0,89
2079,236350,26.0,89
2079,236360,27.0,90
2079,236380,23.0,89
2079,236490,13.0,89
2079,236750,14.0,89
2079,236800,19.0,90
2079,236910,24.0,92
2079,237020,24.0,91
2079,237030,26.0,92
2079,237060,24.0,91
2079,237140,16.0,91
2079,237160,18.0,91
2079,237470,21.0,93
2079,237570,24.0,94
2079,237670,21.0,94
2079,237700,19.0,94
2079,237850,23.0,94
2079,237860,24.0,93
2079,237890,25.0,93
2079,237910,20.0,94
2079,237970,24.0,94
2079,237980,20.0,94
2079,238220,30.0,93
2079,238230,26.0,93
2079,238300,22.0,92
2079,238320,19.0,93
2079,238430,21.0,91
2079,238530,20.0,91
2079,238660,23.0,91
2079,238690,21.0,92
2079,239020,20.0,92
2079,239260,16.0,93
2079,239290,14.0,91
2079,239380,17.0,93
2079,239610,27.0,93
2079,239870,17.0,91
2079,239890,17.0,90
2079,239900,19.0,90
2079,239970,16.0,92
2079,239990,17.0,92
2079,240070,15.0,92
2079,240090,12.0,91
2079,240160,15.0,90
2079,240200,11.0,90
2079,240240,13.0,90
2079,240330,11.0,90
2079,240590,16.0,93
2079,240620,12.0,93
2079,240640,17.0,94
2079,240650,19.0,93
2079,240700,17.0,94
2079,240830,10.0,94
2079,240870,16.0,93
2079,240890,28.0,93
2079,240970,23.0,90
2079,241020,12.0,90
2079,241160,12.0,91
2079,241250,18.0,92
2079,241260,16.0,92
2079,241500,30.0,95
2079,241770,23.0,90
2079,241800,21.0,90
2079,241820,17.0,89
2079,241830,19.0,90
2079,242010,25.0,91
2079,242070,32.0,90
2079,242160,32.0,91
2079,242280,19.0,90
2079,242340,18.0,90
2079,242670,20.0,90
2079,242780,19.0,90
2079,242970,13.0,88
2079,243010,17.0,89
2079,243020,17.0,89
2079,243060,22.0,90
2079,243080,16.0,90
2079,243120,22.0,90
2079,243350,19.0,89
2079,243360,19.0,89
2079,243450,23.0,90
2079,243550,29.0,90
2079,243610,19.0,91
2079,243670,13.0,89
2079,243680,12.0,89
2079,243700,13.0,89
2079,243720,13.0,89
2079,243770,18.0,91
2079,243890,19.0,90
2079,244050,27.0,91
2079,244130,21.0,91
2079,244190,24.0,92
2079,244220,19.0,91
2079,244250,25.0,92
2079,244470,21.0,93
2079,244490,23.0,94
2079,244700,22.0,95
2079,244710,29.0,94
2079,244770,18.0,93
2079,244840,30.0,93
2079,245060,28.0,95
2079,245140,27.0,95
2079,245230,43.0,92
2079,245490,38.0,91
2079,245500,37.0,91
2079,245760,19.0,93
2079,245910,26.0,93
2079,246080,19.0,92
2079,246100,18.0,91
2079,246110,21.0,92
2079,246250,22.0,91
2079,246290,16.0,91
2079,246340,22.0,91
2079,246490,24.0,92
2079,246510,18.0,92
2079,246590,18.0,91
2079,246650,26.0,92
2079,246840,11.0,90
2079,246870,16.0,92
2079,246930,20.0,91
2079,247100,20.0,93
2079,247150,22.0,94
2079,247490,20.0,94
2079,247700,15.0,91
2079,247810,23.0,92
2079,247910,28.0,92
2079,248060,20.0,93
2079,248130,21.0,93
2079,248150,21.0,93
2079,248440,17.0,92
2079,248520,22.0,92
2079,248540,24.0,92
2079,248760,38.0,94
2079,248860,20.0,91
2079,248910,31.0,91
2079,248970,19.0,91
2079,249120,23.0,89
2079,249210,21.0,90
2079,249220,18.0,90
2079,249270,13.0,90
2079,249560,28.0,93
2079,249670,29.0,98
2079,249730,33.0,96
2079,249760,32.0,94
2079,249880,15.0,91
2079,249890,15.0,91
2079,249910,21.0,91
2079,249960,14.0,90
2079,250020,12.0,90
2079,250250,23.0,92
2079,250290,24.0,93
2079,250370,21.0,92
2079,250390,22.0,92
2079,250510,22.0,93
2079,250600,24.0,93
2079,250620,37.0,94
2079,250710,18.0,93
2079,250860,24.0,92
2079,250920,14.0,92
2079,251060,16.0,92
2079,251110,22.0,93
2079,251140,21.0,93
2079,251340,15.0,91
2079,251440,23.0,93
2079,251830,18.0,94
2079,251850,24.0,95
2079,251900,21.0,97
2079,251970,19.0,95
2079,252000,17.0,95
2079,252120,20.0,97
2079,252300,22.0,96
2079,252310,21.0,96
2079,252330,18.0,94
2079,252380,18.0,94
2079,252570,15.0,91
2079,252700,10.0,91
2079,252810,10.0,91
2079,252890,7.0,90
2079,253010,12.0,92
2079,253080,12.0,91
2079,253100,16.0,92
2079,253250,15.0,92
2079,253330,26.0,93
2079,253360,21.0,93
2079,253400,20.0,93
2079,253420,18.0,93
2079,253670,18.0,93
2079,253700,18.0,92
2079,253730,16.0,92
2079,253780,13.0,93
2079,253840,23.0,94
2079,253980,14.0,93
2079,254170,15.0,92
2079,254180,14.0,92
2079,254250,16.0,93
2079,254520,14.0,93
2079,254680,21.0,94
2079,254720,19.0,94
2079,255040,18.0,93
2079,255100,14.0,93
2079,255130,12.0,93
2079,255250,14.0,93
2079,255320,13.0,93
2079,255470,9.0,92
2079,255530,14.0,92
2079,255770,25.0,96
2079,255890,27.0,95
2079,255970,30.0,97
2079,256120,23.0,96
2079,256150,25.0,96
2079,256360,16.0,93
2079,256460,13.0,91
2079,256490,30.0,91
2079,256510,28.0,91
2079,256520,27.0,91
2079,256840,19.0,92
2079,256870,23.0,93
2079,256940,20.0,93
2079,256990,22.0,94
2079,257030,14.0,93
2079,257090,16.0,94
2079,257210,15.0,93
2079,257230,13.0,93
2079,257250,14.0,93
2079,257280,10.0,92
2079,257290,10.0,92
2079,257430,19.0,93
2079,257600,29.0,93
2079,257640,17.0,93
2079,257820,14.0,94
2079,257840,18.0,94
2079,257870,26.0,94
2079,257940,13.0,94
2079,257950,14.0,94
2079,258100,12.0,93
2079,258250,12.0,94
2079,258480,13.0,94
2079,258490,13.0,94
2079,258520,14.0,93
2079,258700,16.0,94
2079,258770,17.0,95
2079,258870,21.0,97
2079,258940,14.0,94
2079,259060,18.0,96
2079,259080,19.0,96
2079,259170,18.0,97
2080,172830,39.0,90
2080,172840,40.0,90
2080,172950,41.0,92
2080,173130,34.0,89
2080,173180,42.0,91
2080,173240,39.0,93
2080,173430,42.0,85
2080,173780,47.0,87
2080,173870,47.0,86
2080,174040,57.0,89
2080,174220,36.0,85
2080,174370,40.0,84
2080,174390,38.0,85
2080,174400,40.0,86
2080,174410,39.0,87
2080,174680,37.0,89
2080,174710,35.0,89
2080,174920,29.0,85
2080,175100,36.0,82
2080,175120,34.0,82
2080,175130,26.0,82
2080,175140,25.0,82
2080,175180,28.0,82
2080,175210,32.0,82
2080,175300,23.0,80
2080,175350,25.0,81
2080,175500,29.0,84
2080,175510,32.0,83
2080,175590,32.0,82
2080,175630,31.0,82
2080,175640,31.0,82
2080,175680,36.0,83
2080,175690,37.0,83
2080,175730,38.0,84
2080,175760,35.0,83
2080,175850,33.0,83
2080,175940,34.0,83
2080,176070,29.0,82
2080,176270,28.0,81
2080,176410,30.0,83
2080,176420,26.0,83
2080,176620,42.0,89
2080,176760,32.0,90
2080,176820,28.0,89
2080,176890,30.0,89
2080,177010,34.0,89
2080,177060,34.0,86
2080,177160,31.0,86
2080,177220,29.0,85
2080,177270,38.0,86
2080,177320,34.0,85
2080,177370,36.0,85
2080,177390,36.0,86
2080,177400,34.0,85
2080,177420,28.0,85
2080,177460,31.0,86
2080,177480,36.0,85
2080,177540,40.0,87
2080,177850,41.0,87
2080,177960,40.0,84
2080,178010,41.0,85
2080,178170,42.0,86
2080,178280,43.0,86
2080,178440,36.0,88
2080,178450,42.0,89
2080,178500,31.0,88
2080,178520,33.0,88
2080,178590,31.0,87
2080,178610,32.0,88
2080,178630,34.0,88
2080,178640,42.0,87
2080,178710,39.0,89
2080,178740,40.0,90
2080,178900,38.0,88
2080,178970,41.0,89
2080,179040,31.0,88
2080,179090,33.0,89
2080,179130,35.0,89
2080,179200,30.0,88
2080,179210,28.0,88
2080,179220,29.0,88
2080,179240,30.0,88
2080,179290,28.0,88
2080,179350,32.0,88
2080,179640,47.0,86
2080,179660,26.0,85
2080,179690,25.0,83
2080,179750,28.0,84
2080,179780,28.0,83
2080,179920,40.0,85
2080,180060,41.0,87
2080,180130,41.0,86
2080,180240,35.0,87
2080,180400,32.0,85
2080,180510,38.0,87
2080,180590,38.0,89
2080,180630,41.0,91
2080,180680,38.0,91
2080,180760,45.0,91
2080,180800,41.0,89
2080,180820,41.0,90
2080,180850,36.0,87
2080,181010,33.0,86
2080,181290,28.0,83
2080,181310,26.0,84
2080,181560,43.0,86
2080,181580,31.0,85
2080,181700,32.0,86
2080,181790,37.0,86
2080,181980,36.0,86
2080,182260,29.0,87
2080,182300,28.0,88
2080,182310,28.0,88
2080,182320,27.0,88
2080,182340,29.0,88
2080,182430,37.0,86
2080,182490,34.0,87
2080,182530,34.0,87
2080,182560,33.0,86
2080,182570,35.0,86
2080,182690,35.0,89
2080,182870,30.0,88
2080,182930,29.0,86
2080,183070,36.0,86
2080,183120,27.0,86
2080,183670,40.0,90
2080,183730,39.0,92
2080,183940,42.0,91
2080,184030,44.0,91
2080,184050,41.0,90
2080,184150,33.0,87
2080,184200,40.0,88
2080,184270,40.0,83
2080,184400,44.0,85
2080,184590,44.0,87
2080,184650,35.0,86
2080,184680,34.0,86
2080,184790,27.0,86
2080,184800,27.0,87
2080,184810,28.0,86
2080,184820,25.0,85
2080,184900,28.0,86
2080,185310,29.0,89
2080,185390,25.0,84
2080,185410,27.0,83
2080,185450,28.0,85
2080,185490,26.0,86
2080,185570,22.0,86
2080,185710,37.0,87
2080,185730,31.0,86
2080,186300,28.0,85
2080,186310,27.0,84
2080,186330,23.0,84
2080,186450,62.0,96
2080,186460,63.0,96
2080,186630,36.0,84
2080,186810,28.0,81
2080,186880,24.0,81
2080,186980,29.0,83
2080,187140,37.0,86
2080,187220,36.0,85
2080,187350,28.0,85
2080,187510,35.0,85
2080,187520,38.0,85
2080,187660,33.0,85
2080,187920,37.0,85
2080,187940,41.0,87
2080,188030,41.0,89
2080,188040,42.0,89
2080,188080,41.0,88
2080,188120,41.0,89
2080,188180,39.0,87
2080,188190,36.0,87
2080,188210,37.0,86
2080,188300,44.0,85
2080,188310,41.0,84
2080,188330,41.0,84
2080,188370,43.0,85
2080,188480,45.0,89
2080,188650,41.0,92
2080,188830,44.0,92
2080,188960,38.0,90
2080,189210,32.0,83
2080,189280,40.0,88
2080,189290,40.0,88
2080,189350,34.0,88
2080,189890,31.0,86
2080,190050,42.0,85
2080,190100,42.0,84
2080,190150,39.0,83
2080,190250,28.0,84
2080,190320,33.0,85
2080,190450,28.0,83
2080,190510,39.0,83
2080,190530,23.0,81
2080,190540,34.0,81
2080,190550,43.0,83
2080,190600,40.0,84
2080,190650,42.0,84
2080,190990,60.0,92
2080,191070,50.0,91
2080,191100,50.0,90
2080,191200,45.0,87
2080,191320,59.0,86
2080,191470,53.0,85
2080,191850,54.0,86
2080,191870,40.0,84
2080,191930,42.0,84
2080,192010,42.0,84
2080,192030,41.0,84
2080,192160,32.0,82
2080,192190,29.0,82
2080,192210,31.0,83
2080,192560,36.0,87
2080,192640,34.0,86
