machine_id,time_stamp,cpu_util,memory_util,megps,mkpi,in_net,out_net,disk_io
2085,177180,3.0,91,-1.11,-1.11,22.33,18.81,2
2085,177200,4.0,91,-1.11,-1.11,22.33,18.81,2
2085,177210,3.0,91,-1.11,-1.11,22.33,18.81,2
2085,177260,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,177270,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,177430,7.0,90,-1.11,-1.11,22.33,18.81,4
2085,177500,4.0,90,-1.11,-1.11,22.33,18.81,1
2085,177540,4.0,90,-1.11,-1.11,22.33,18.81,1
2085,177820,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178040,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,178120,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178140,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178170,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178180,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178460,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,178520,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,178550,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178760,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,178780,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,178790,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,178930,5.0,91,-1.11,-1.11,22.33,18.81,1
2085,178940,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,179150,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179160,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179450,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179690,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179700,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179860,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,179890,5.0,91,-1.11,-1.11,22.33,18.81,1
2085,180040,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180070,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,180240,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180390,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,180460,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180690,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180780,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180860,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,180900,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,180970,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,181500,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,181560,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,181700,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,181710,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,181720,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,181730,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,181750,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182000,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182020,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182050,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182060,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182390,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182460,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182470,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182490,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182520,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182530,5.0,91,-1.11,-1.11,22.33,18.81,1
2085,182590,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,182770,5.0,91,-1.11,-1.11,22.33,18.81,1
2085,182810,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,182900,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183000,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183060,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183170,3.0,91,-1.11,-1.11,22.33,18.81,2
2085,183390,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183400,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183440,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,183460,4.0,91,-1.11,-1.11,22.33,18.81,1
2085,183470,3.0,91,-1.11,-1.11,22.33,18.81,1
2085,183640,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,183700,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,183740,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,183950,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,183990,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,184130,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184140,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,184150,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,184200,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184460,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184470,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,184490,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184510,6.0,91,-1.11,-1.11,22.33,18.82,1
2085,184680,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184880,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,184900,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,185140,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,185190,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,185450,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,185460,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,185500,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,185530,6.0,91,-1.11,-1.11,22.33,18.82,1
2085,185580,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,185820,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,185910,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,185980,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186070,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,186120,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,186180,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186270,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,186300,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,186330,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186400,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186510,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186590,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186670,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,186690,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186750,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,186850,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,186990,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187030,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,187110,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,187280,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187340,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,187410,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187550,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187590,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187640,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,187680,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187820,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,187830,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,187900,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188040,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188070,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188240,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,188340,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188470,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,188510,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188610,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188620,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188650,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,188710,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,188730,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188840,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,188860,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,188890,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,189010,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,189020,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,189030,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189080,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189120,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189180,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189190,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,189210,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189260,4.0,91,-1.11,-1.11,22.33,18.82,1
2085,189350,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189360,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189420,3.0,91,-1.11,-1.11,22.33,18.82,1
2085,189550,5.0,91,-1.11,-1.11,22.33,18.82,1
2085,189620,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,189710,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,189720,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,189830,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,189960,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190150,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,190250,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190320,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190420,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190560,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,190590,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190630,5.0,91,-1.11,-1.11,22.34,18.82,1
2085,190650,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190680,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,190790,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,191040,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,191060,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,191260,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,191300,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,191340,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,191540,4.0,91,-1.11,-1.11,22.34,18.82,1
2085,191570,3.0,91,-1.11,-1.11,22.34,18.82,1
2085,192150,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,192200,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,192220,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,192310,5.0,91,-1.11,-1.11,22.34,18.83,1
2085,192450,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,192490,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,192800,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,192810,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,192860,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,192990,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,193100,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,193320,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,193390,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,193450,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,193710,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,193920,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,194000,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194070,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,194160,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194330,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194340,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194440,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194460,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194480,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194590,5.0,91,-1.11,-1.11,22.34,18.83,1
2085,194670,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194900,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194950,5.0,91,-1.11,-1.11,22.34,18.83,1
2085,194980,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,194990,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,195010,7.0,91,-1.11,-1.11,22.34,18.83,1
2085,195110,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,195190,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195300,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195440,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195500,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195630,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195720,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,195820,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195920,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,195970,5.0,91,-1.11,-1.11,22.34,18.83,1
2085,196000,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196070,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196180,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196190,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196210,6.0,91,-1.11,-1.11,22.34,18.83,1
2085,196310,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196320,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,196550,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196660,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,196740,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,196970,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197200,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197240,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197670,3.0,91,-1.11,-1.11,22.34,18.83,1
2085,197700,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197750,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197810,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197860,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,197980,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,198080,6.0,91,-1.11,-1.11,22.34,18.83,1
2085,198330,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,198430,6.0,91,-1.11,-1.11,22.34,18.83,1
2085,198510,4.0,91,-1.11,-1.11,22.34,18.83,1
2085,198550,5.0,91,-1.11,-1.11,22.34,18.83,1
2085,198630,5.0,91,-1.11,-1.11,22.34,18.84,1
2085,198790,5.0,91,-1.11,-1.11,22.34,18.84,1
2085,199050,4.0,91,-1.11,-1.11,22.34,18.84,1
2085,199100,4.0,91,-1.11,-1.11,22.34,18.84,1
2085,199170,4.0,91,-1.11,-1.11,22.34,18.84,1
2085,199320,4.0,91,-1.11,-1.11,22.34,18.84,1
2085,199590,4.0,91,-1.11,-1.11,22.34,18.84,1
2085,200260,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,200310,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,200330,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,200460,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,200530,6.0,91,-1.11,-1.11,22.35,18.84,1
2085,200570,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,200580,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,200590,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,200610,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,200650,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,200660,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,200700,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201060,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201150,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201190,6.0,91,-1.11,-1.11,22.35,18.84,1
2085,201250,6.0,91,-1.11,-1.11,22.35,18.84,1
2085,201270,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201390,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201590,4.0,91,-1.11,-1.11,22.35,18.84,1
2085,201650,6.0,91,-1.11,-1.11,22.35,18.84,1
2085,201840,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,201930,5.0,91,-1.11,-1.11,22.35,18.84,1
2085,202120,6.0,91,-1.11,-1.11,22.35,18.84,1
2085,202330,7.0,91,-1.11,-1.11,22.35,18.85,1
2085,202390,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,202510,7.0,91,-1.11,-1.11,22.35,18.85,1
2085,202540,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,202590,4.0,91,-1.11,-1.11,22.35,18.85,1
2085,202600,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,202670,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,202780,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,202850,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,203010,4.0,91,-1.11,-1.11,22.35,18.85,1
2085,203120,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,203410,7.0,91,-1.11,-1.11,22.35,18.85,1
2085,203580,7.0,91,-1.11,-1.11,22.35,18.85,2
2085,203850,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,203940,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,203960,6.0,91,-1.11,-1.11,22.35,18.85,1
2085,204100,6.0,91,-1.11,-1.11,22.35,18.85,1
2085,204210,5.0,91,-1.11,-1.11,22.35,18.85,2
2085,204230,6.0,91,-1.11,-1.11,22.35,18.85,2
2085,204250,6.0,91,-1.11,-1.11,22.35,18.85,1
2085,204350,5.0,91,-1.11,-1.11,22.35,18.85,1
2085,204810,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205300,5.0,91,-1.11,-1.11,22.36,18.86,2
2085,205380,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205400,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,205470,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205520,7.0,91,-1.11,-1.11,22.36,18.86,1
2085,205600,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205610,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,205720,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205740,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,205920,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,205980,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,206000,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,206020,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,206040,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,206070,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,206170,7.0,91,-1.11,-1.11,22.36,18.86,1
2085,206320,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,206350,7.0,91,-1.11,-1.11,22.36,18.86,1
2085,206450,6.0,91,-1.11,-1.11,22.36,18.86,1
2085,206470,7.0,91,-1.11,-1.11,22.36,18.86,2
2085,206590,7.0,91,-1.11,-1.11,22.36,18.86,1
2085,206880,5.0,91,-1.11,-1.11,22.36,18.86,1
2085,206990,5.0,91,-1.11,-1.11,22.36,18.87,1
2085,207080,7.0,91,-1.11,-1.11,22.36,18.87,1
2085,207090,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207250,7.0,91,-1.11,-1.11,22.36,18.87,1
2085,207290,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207370,8.0,91,-1.11,-1.11,22.36,18.87,1
2085,207390,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207400,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207440,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207470,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207530,5.0,91,-1.11,-1.11,22.36,18.87,1
2085,207620,7.0,91,-1.11,-1.11,22.36,18.87,1
2085,207690,6.0,91,-1.11,-1.11,22.36,18.87,1
2085,207850,7.0,91,-1.11,-1.11,22.36,18.87,1
2085,207880,5.0,91,-1.11,-1.11,22.36,18.87,1
2085,208210,9.0,91,-1.11,-1.11,22.37,18.87,1
2085,208220,7.0,91,-1.11,-1.11,22.37,18.87,1
2085,208640,6.0,91,-1.11,-1.11,22.37,18.87,2
2085,208750,7.0,91,-1.11,-1.11,22.37,18.87,1
2085,208900,6.0,91,-1.11,-1.11,22.37,18.87,2
2085,208940,6.0,91,-1.11,-1.11,22.37,18.87,1
2085,208960,5.0,91,-1.11,-1.11,22.37,18.87,1
2085,208980,5.0,91,-1.11,-1.11,22.37,18.87,1
2085,209010,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,209100,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,209220,7.0,91,-1.11,-1.11,22.37,18.88,1
2085,209410,8.0,91,-1.11,-1.11,22.37,18.88,1
2085,209540,8.0,91,-1.11,-1.11,22.37,18.88,1
2085,209580,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,209600,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,209620,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,209720,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,209770,7.0,91,-1.11,-1.11,22.37,18.88,1
2085,209840,7.0,91,-1.11,-1.11,22.37,18.88,1
2085,209890,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,210020,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,210050,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,210140,6.0,91,-1.11,-1.11,22.37,18.88,4
2085,210250,7.0,91,-1.11,-1.11,22.37,18.88,2
2085,210330,7.0,91,-1.11,-1.11,22.37,18.88,1
2085,210360,5.0,91,-1.11,-1.11,22.37,18.88,2
2085,210370,7.0,91,-1.11,-1.11,22.37,18.88,2
2085,210430,7.0,91,-1.11,-1.11,22.37,18.88,2
2085,210470,6.0,91,-1.11,-1.11,22.37,18.88,2
2085,210600,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,210630,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,210830,5.0,91,-1.11,-1.11,22.37,18.88,1
2085,210920,6.0,91,-1.11,-1.11,22.37,18.88,1
2085,211230,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211260,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211310,6.0,91,-1.11,-1.11,22.37,18.89,1
2085,211320,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211380,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211470,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211480,6.0,91,-1.11,-1.11,22.37,18.89,1
2085,211600,5.0,91,-1.11,-1.11,22.37,18.89,1
2085,211710,6.0,91,-1.11,-1.11,22.38,18.89,1
2085,211940,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,211990,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212020,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212090,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,212140,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212160,6.0,90,-1.11,-1.11,22.38,18.89,2
2085,212170,7.0,90,-1.11,-1.11,22.38,18.89,2
2085,212230,7.0,90,-1.11,-1.11,22.38,18.89,2
2085,212260,6.0,90,-1.11,-1.11,22.38,18.89,2
2085,212270,6.0,90,-1.11,-1.11,22.38,18.89,2
2085,212320,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212450,7.0,90,-1.11,-1.11,22.38,18.89,1
2085,212470,7.0,90,-1.11,-1.11,22.38,18.89,1
2085,212500,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,212620,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212800,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,212940,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,212970,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,213010,8.0,90,-1.11,-1.11,22.38,18.89,1
2085,213080,6.0,90,-1.11,-1.11,22.38,18.89,1
2085,213100,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,213120,5.0,90,-1.11,-1.11,22.38,18.89,1
2085,213550,7.0,90,-1.11,-1.11,22.38,18.9,1
2085,213680,6.0,90,-1.11,-1.11,22.38,18.9,1
2085,213700,5.0,90,-1.11,-1.11,22.38,18.9,1
2085,213780,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,213850,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,213920,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,213930,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,214020,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,214090,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,214480,7.0,91,-1.11,-1.11,22.38,18.9,1
2085,214580,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,214600,6.0,90,-1.11,-1.11,22.38,18.9,1
2085,214630,9.0,91,-1.11,-1.11,22.38,18.9,1
2085,214750,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,214760,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,214870,6.0,91,-1.11,-1.11,22.38,18.9,1
2085,214910,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,215010,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,215160,5.0,91,-1.11,-1.11,22.38,18.9,1
2085,215370,5.0,91,-1.11,-1.11,22.39,18.9,1
2085,215560,5.0,91,-1.11,-1.11,22.39,18.9,1
2085,215700,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,215750,6.0,91,-1.11,-1.11,22.39,18.91,1
2085,215810,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,215890,6.0,91,-1.11,-1.11,22.39,18.91,1
2085,215940,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,216020,9.0,91,-1.11,-1.11,22.39,18.91,1
2085,216030,8.0,91,-1.11,-1.11,22.39,18.91,1
2085,216170,7.0,91,-1.11,-1.11,22.39,18.91,1
2085,216180,7.0,91,-1.11,-1.11,22.39,18.91,2
2085,216190,8.0,91,-1.11,-1.11,22.39,18.91,2
2085,216260,8.0,91,-1.11,-1.11,22.39,18.91,2
2085,216290,7.0,91,-1.11,-1.11,22.39,18.91,2
2085,216360,6.0,91,-1.11,-1.11,22.39,18.91,2
2085,216470,6.0,91,-1.11,-1.11,22.39,18.91,2
2085,216630,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,216640,6.0,91,-1.11,-1.11,22.39,18.91,1
2085,216650,6.0,91,-1.11,-1.11,22.39,18.91,1
2085,216680,6.0,91,-1.11,-1.11,22.39,18.91,1
2085,217030,8.0,91,-1.11,-1.11,22.39,18.91,1
2085,217170,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,217200,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,217210,8.0,91,-1.11,-1.11,22.39,18.91,1
2085,217260,7.0,91,-1.11,-1.11,22.39,18.91,1
2085,217350,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,217360,5.0,91,-1.11,-1.11,22.39,18.91,1
2085,217600,7.0,91,-1.11,-1.11,22.39,18.92,2
2085,217610,7.0,91,-1.11,-1.11,22.39,18.92,2
2085,217780,5.0,91,-1.11,-1.11,22.39,18.92,2
