time_stamp,machine_id,cpu_util,memory_util
187940,2118,44.0,94
188000,2118,40.0,94
188080,2118,38.0,94
188150,2118,44.0,96
188180,2118,42.0,97
188290,2118,44.0,95
188450,2118,36.0,93
188560,2118,36.0,91
188650,2118,49.0,92
188760,2118,40.0,93
188770,2118,43.0,93
188830,2118,45.0,95
189030,2118,37.0,91
189060,2118,43.0,91
189370,2118,54.0,91
189380,2118,54.0,91
189490,2118,42.0,91
189770,2118,35.0,93
189910,2118,40.0,93
189940,2118,37.0,93
190000,2118,37.0,93
190160,2118,38.0,94
190170,2118,35.0,93
190190,2118,34.0,93
190440,2118,25.0,91
190450,2118,26.0,91
190490,2118,25.0,91
190550,2118,24.0,90
190600,2118,27.0,90
190660,2118,26.0,89
190830,2118,33.0,91
191240,2118,47.0,93
191260,2118,43.0,93
191280,2118,49.0,94
191290,2118,48.0,94
191430,2118,41.0,95
191670,2118,45.0,94
191700,2118,43.0,95
191720,2118,45.0,94
191760,2118,41.0,94
191800,2118,40.0,94
191950,2118,33.0,90
191960,2118,32.0,92
192080,2118,33.0,91
192090,2118,40.0,92
192120,2118,33.0,91
192140,2118,32.0,92
192330,2118,40.0,97
192340,2118,39.0,95
192470,2118,39.0,93
192540,2118,36.0,93
192550,2118,37.0,94
192580,2118,34.0,93
192850,2118,38.0,93
193010,2118,47.0,93
193150,2118,52.0,94
193470,2118,46.0,94
193540,2118,53.0,96
193600,2118,43.0,94
193640,2118,54.0,93
193690,2118,50.0,95
193740,2118,51.0,96
193890,2118,53.0,96
193910,2118,53.0,95
194010,2118,48.0,95
194030,2118,48.0,95
194070,2118,47.0,95
194130,2118,60.0,96
194170,2118,56.0,96
194180,2118,52.0,96
194350,2118,52.0,92
194360,2118,53.0,92
194510,2118,50.0,92
194730,2118,62.0,95
194760,2118,65.0,95
194820,2118,66.0,94
194830,2118,71.0,94
194900,2118,64.0,94
194970,2118,66.0,93
195090,2118,61.0,96
195320,2118,57.0,95
195340,2118,54.0,94
195410,2118,58.0,95
195510,2118,47.0,91
195520,2118,44.0,91
195530,2118,46.0,92
195670,2118,53.0,93
195710,2118,59.0,90
195840,2118,49.0,89
196030,2118,78.0,95
196060,2118,79.0,96
196230,2118,75.0,95
196260,2118,77.0,96
196280,2118,78.0,97
196480,2118,78.0,95
196790,2118,62.0,93
196920,2118,64.0,95
196930,2118,68.0,95
197010,2118,74.0,98
197020,2118,80.0,97
197030,2118,77.0,97
197180,2118,72.0,93
197220,2118,70.0,93
197400,2118,63.0,93
197560,2118,57.0,89
197680,2118,58.0,90
197710,2118,64.0,92
197730,2118,62.0,92
197750,2118,64.0,91
197930,2118,64.0,91
198180,2118,55.0,92
198220,2118,52.0,90
198310,2118,61.0,92
198390,2118,57.0,93
198450,2118,54.0,92
198540,2118,53.0,87
198620,2118,57.0,87
198670,2118,54.0,88
198740,2118,54.0,88
198860,2118,51.0,86
198940,2118,56.0,89
199110,2118,50.0,87
199180,2118,54.0,88
199270,2118,49.0,86
199350,2118,39.0,85
199420,2118,43.0,86
199430,2118,48.0,85
199480,2118,51.0,86
199560,2118,58.0,87
199890,2118,49.0,88
199980,2118,53.0,88
200090,2118,50.0,87
200180,2118,63.0,89
200250,2118,54.0,87
200300,2118,53.0,87
200320,2118,52.0,86
200330,2118,52.0,86
200370,2118,59.0,88
200480,2118,50.0,86
200530,2118,52.0,87
200570,2118,50.0,86
200740,2118,55.0,88
200780,2118,40.0,86
200890,2118,54.0,88
201170,2118,55.0,85
201300,2118,48.0,85
201660,2118,71.0,88
201670,2118,70.0,87
201740,2118,67.0,87
201810,2118,61.0,89
201830,2118,59.0,88
201950,2118,42.0,84
202140,2118,63.0,81
202270,2118,46.0,82
202340,2118,51.0,82
202360,2118,46.0,81
202540,2118,50.0,81
202630,2118,47.0,82
202650,2118,50.0,84
202670,2118,56.0,86
202810,2118,67.0,89
202820,2118,67.0,89
203000,2118,61.0,93
203240,2118,52.0,86
203370,2118,41.0,82
203420,2118,46.0,84
203600,2118,46.0,83
204000,2118,38.0,83
204100,2118,50.0,85
204340,2118,41.0,85
204750,2118,35.0,83
204860,2118,42.0,83
204930,2118,44.0,84
205010,2118,42.0,85
205160,2118,43.0,85
205210,2118,57.0,86
205240,2118,60.0,88
205400,2118,67.0,89
205420,2118,62.0,88
205630,2118,58.0,90
205640,2118,57.0,90
205670,2118,61.0,90
205710,2118,56.0,90
205770,2118,53.0,90
205800,2118,57.0,88
205810,2118,61.0,89
205830,2118,54.0,89
206080,2118,44.0,83
206190,2118,48.0,84
206210,2118,43.0,83
206410,2118,48.0,84
206760,2118,53.0,87
207160,2118,44.0,85
207210,2118,48.0,86
207220,2118,50.0,86
207260,2118,44.0,85
207290,2118,43.0,83
207360,2118,41.0,83
207500,2118,38.0,84
207530,2118,37.0,84
207560,2118,39.0,83
207610,2118,46.0,84
207730,2118,49.0,86
207990,2118,36.0,83
208040,2118,39.0,83
208130,2118,30.0,84
208140,2118,29.0,84
208300,2118,57.0,82
208330,2118,56.0,83
208370,2118,45.0,82
208420,2118,36.0,82
208440,2118,33.0,82
208810,2118,57.0,90
208960,2118,59.0,89
209020,2118,59.0,89
209030,2118,58.0,89
209130,2118,71.0,89
209200,2118,59.0,90
209380,2118,51.0,89
209610,2118,51.0,90
209630,2118,57.0,90
209640,2118,48.0,89
209680,2118,62.0,88
209770,2118,62.0,91
210020,2118,59.0,90
210030,2118,54.0,90
210100,2118,53.0,89
210170,2118,57.0,88
210510,2118,56.0,88
210530,2118,54.0,87
210730,2118,60.0,91
210750,2118,56.0,91
210830,2118,63.0,93
211020,2118,66.0,92
211050,2118,55.0,92
211160,2118,50.0,90
211280,2118,53.0,92
211290,2118,52.0,92
211380,2118,57.0,91
211390,2118,53.0,90
211550,2118,51.0,90
211580,2118,46.0,90
211620,2118,40.0,90
211790,2118,40.0,88
211840,2118,57.0,91
212040,2118,42.0,90
212060,2118,50.0,92
212260,2118,41.0,90
212310,2118,50.0,91
212340,2118,49.0,91
212550,2118,53.0,93
212580,2118,54.0,94
212600,2118,57.0,95
212610,2118,58.0,96
212620,2118,58.0,95
212720,2118,68.0,95
212820,2118,68.0,95
212870,2118,69.0,92
212890,2118,62.0,92
213060,2118,61.0,90
213160,2118,54.0,89
213200,2118,59.0,90
213270,2118,64.0,89
213370,2118,59.0,91
213430,2118,67.0,93
213520,2118,54.0,89
213720,2118,54.0,89
213760,2118,49.0,89
213800,2118,50.0,88
213920,2118,51.0,90
213950,2118,47.0,88
214010,2118,43.0,86
214070,2118,60.0,88
214190,2118,48.0,90
214310,2118,52.0,91
214320,2118,52.0,91
214550,2118,59.0,93
214580,2118,53.0,92
214740,2118,49.0,90
214750,2118,49.0,90
214880,2118,47.0,91
215160,2118,52.0,88
215190,2118,52.0,89
215310,2118,50.0,87
215360,2118,53.0,88
215700,2118,47.0,87
215720,2118,46.0,88
215750,2118,44.0,87
215760,2118,50.0,87
215900,2118,59.0,91
215960,2118,59.0,92
216000,2118,57.0,91
216260,2118,65.0,93
216310,2118,67.0,91
216500,2118,53.0,90
216550,2118,54.0,89
216730,2118,52.0,87
216800,2118,52.0,88
216940,2118,58.0,91
217020,2118,57.0,89
217060,2118,51.0,89
217140,2118,51.0,88
217190,2118,57.0,89
217210,2118,60.0,89
217290,2118,56.0,90
217450,2118,52.0,92
217480,2118,54.0,92
217500,2118,52.0,92
217560,2118,53.0,92
217600,2118,49.0,91
217690,2118,47.0,90
217760,2118,45.0,88
217820,2118,45.0,89
217830,2118,48.0,89
217880,2118,49.0,90
217920,2118,45.0,89
218050,2118,42.0,89
218110,2118,42.0,88
218230,2118,50.0,88
218280,2118,52.0,88
218330,2118,44.0,89
218360,2118,45.0,90
218480,2118,40.0,89
218510,2118,41.0,89
218540,2118,40.0,88
218570,2118,39.0,88
218650,2118,44.0,90
218680,2118,43.0,89
218830,2118,59.0,92
218870,2118,58.0,92
219130,2118,45.0,91
219160,2118,41.0,91
219260,2118,37.0,90
219270,2118,37.0,90
219280,2118,36.0,90
219290,2118,35.0,90
219470,2118,48.0,91
219540,2118,41.0,92
219870,2118,42.0,93
219900,2118,41.0,93
219950,2118,39.0,91
220010,2118,36.0,90
220260,2118,45.0,91
220540,2118,52.0,89
220750,2118,42.0,90
220780,2118,43.0,90
220820,2118,44.0,91
220840,2118,37.0,91
220870,2118,39.0,91
220970,2118,42.0,90
221170,2118,39.0,90
221240,2118,47.0,90
221340,2118,46.0,91
221480,2118,50.0,93
221500,2118,51.0,94
221830,2118,39.0,94
221860,2118,38.0,93
222180,2118,46.0,94
222250,2118,40.0,94
222490,2118,39.0,91
222580,2118,44.0,92
222600,2118,38.0,92
222810,2118,35.0,92
223260,2118,52.0,93
223280,2118,39.0,92
223610,2118,58.0,94
224290,2118,37.0,82
224620,2118,44.0,84
224650,2118,38.0,84
224670,2118,39.0,84
225040,2118,51.0,85
225080,2118,51.0,85
225090,2118,52.0,85
225390,2118,32.0,82
225860,2118,33.0,83
226100,2118,34.0,83
226170,2118,33.0,83
226270,2118,40.0,83
226350,2118,34.0,83
226630,2118,47.0,85
226650,2118,46.0,85
226920,2118,47.0,86
226950,2118,44.0,87
226970,2118,46.0,87
227300,2118,48.0,87
227390,2118,52.0,88
227410,2118,49.0,87
227500,2118,49.0,89
227590,2118,54.0,86
227650,2118,44.0,86
227770,2118,66.0,87
227840,2118,48.0,87
227870,2118,40.0,86
228070,2118,64.0,87
228090,2118,65.0,87
228120,2118,72.0,88
228130,2118,72.0,88
228240,2118,41.0,85
228310,2118,46.0,85
228380,2118,29.0,84
228430,2118,28.0,83
228620,2118,35.0,85
228650,2118,42.0,86
228810,2118,39.0,85
228950,2118,40.0,87
228990,2118,47.0,86
229060,2118,36.0,85
229270,2118,36.0,85
229320,2118,36.0,85
229400,2118,47.0,85
229420,2118,45.0,85
229440,2118,47.0,86
229490,2118,44.0,85
229680,2118,38.0,87
229760,2118,35.0,87
229800,2118,30.0,86
229810,2118,36.0,86
229980,2118,38.0,87
230060,2118,34.0,86
230210,2118,36.0,86
230340,2118,28.0,85
230470,2118,37.0,86
230510,2118,41.0,87
230720,2118,49.0,87
230770,2118,39.0,88
230880,2118,36.0,87
230920,2118,40.0,87
231040,2118,36.0,89
231170,2118,42.0,88
231350,2118,43.0,88
231530,2118,36.0,88
231580,2118,32.0,88
231590,2118,34.0,88
231710,2118,37.0,89
231750,2118,33.0,88
231790,2118,32.0,88
231850,2118,46.0,89
231880,2118,47.0,90
231890,2118,51.0,89
231910,2118,38.0,89
232060,2118,31.0,89
232070,2118,35.0,89
232380,2118,33.0,91
232410,2118,36.0,91
232450,2118,32.0,90
232640,2118,39.0,91
233030,2118,32.0,89
233150,2118,37.0,90
233240,2118,33.0,91
233250,2118,32.0,91
233330,2118,37.0,89
233410,2118,43.0,92
233500,2118,37.0,92
233790,2118,35.0,90
233850,2118,35.0,90
233910,2118,40.0,91
234250,2118,51.0,94
234270,2118,45.0,93
234410,2118,36.0,92
234470,2118,33.0,91
234590,2118,50.0,91
234750,2118,51.0,92
234820,2118,38.0,92
234880,2118,52.0,93
234930,2118,43.0,92
234970,2118,39.0,91
235000,2118,36.0,91
235140,2118,36.0,91
235200,2118,35.0,91
235290,2118,34.0,91
235300,2118,34.0,91
235320,2118,40.0,92
235550,2118,30.0,91
235660,2118,29.0,91
235840,2118,41.0,90
236110,2118,36.0,91
236480,2118,35.0,91
236650,2118,32.0,91
236730,2118,26.0,91
236830,2118,29.0,91
237170,2118,30.0,92
237260,2118,30.0,94
237460,2118,41.0,95
237600,2118,31.0,96
237680,2118,32.0,97
237730,2118,33.0,96
237760,2118,29.0,95
238140,2118,31.0,94
238340,2118,33.0,95
238440,2118,31.0,93
238680,2118,27.0,94
238770,2118,28.0,95
238790,2118,32.0,94
238880,2118,29.0,95
238900,2118,26.0,93
239010,2118,36.0,95
239190,2118,23.0,93
239340,2118,22.0,94
239400,2118,25.0,95
239460,2118,29.0,96
239530,2118,28.0,95
239740,2118,37.0,96
239880,2118,25.0,95
240070,2118,28.0,94
240080,2118,25.0,94
240140,2118,28.0,95
240190,2118,29.0,95
240200,2118,37.0,95
240500,2118,23.0,94
240600,2118,23.0,94
240610,2118,25.0,95
240640,2118,30.0,95
240740,2118,28.0,95
240780,2118,30.0,94
240890,2118,26.0,94
240960,2118,28.0,95
241020,2118,26.0,95
241050,2118,25.0,95
241100,2118,26.0,96
241240,2118,28.0,96
241250,2118,29.0,96
241350,2118,36.0,96
241380,2118,35.0,95
241440,2118,40.0,97
241470,2118,41.0,97
241490,2118,42.0,96
241640,2118,37.0,95
241670,2118,36.0,95
241690,2118,35.0,95
242020,2118,32.0,92
242220,2118,36.0,90
242520,2118,27.0,89
242540,2118,28.0,89
242750,2118,26.0,93
242810,2118,27.0,93
243080,2118,28.0,94
243100,2118,28.0,94
243160,2118,29.0,93
243180,2118,37.0,94
243210,2118,39.0,95
243390,2118,38.0,91
243410,2118,41.0,92
243450,2118,46.0,91
243490,2118,39.0,90
243670,2118,23.0,90
243760,2118,24.0,91
243910,2118,31.0,92
243940,2118,34.0,93
243980,2118,33.0,93
244150,2118,37.0,94
244280,2118,38.0,92
244410,2118,42.0,96
244420,2118,44.0,95
244470,2118,35.0,94
244520,2118,35.0,95
244650,2118,29.0,94
244700,2118,33.0,94
244860,2118,31.0,94
244970,2118,38.0,97
244990,2118,37.0,96
245040,2118,34.0,96
245240,2118,48.0,97
245310,2118,49.0,93
245390,2118,47.0,94
245430,2118,48.0,94
245440,2118,47.0,94
245450,2118,47.0,94
245570,2118,46.0,94
245650,2118,52.0,95
245870,2118,52.0,94
246040,2118,31.0,94
246100,2118,26.0,93
246240,2118,32.0,93
246360,2118,27.0,92
246370,2118,24.0,92
246550,2118,26.0,92
246660,2118,30.0,93
246750,2118,35.0,94
246860,2118,25.0,93
246890,2118,25.0,93
247030,2118,21.0,93
247050,2118,40.0,94
247080,2118,36.0,94
247120,2118,29.0,94
247210,2118,30.0,96
247360,2118,35.0,97
247540,2118,38.0,95
247690,2118,31.0,96
247850,2118,41.0,97
247910,2118,39.0,96
247970,2118,33.0,96
248030,2118,28.0,95
248070,2118,28.0,95
248160,2118,27.0,96
248200,2118,30.0,97
248250,2118,28.0,96
248310,2118,28.0,97
248330,2118,32.0,97
248410,2118,32.0,97
248590,2118,41.0,97
248730,2118,43.0,95
249050,2118,22.0,93
249110,2118,28.0,93
249220,2118,27.0,92
249430,2118,36.0,95
249470,2118,34.0,94
249640,2118,37.0,97
249650,2118,35.0,97
250150,2118,28.0,95
250390,2118,38.0,96
250440,2118,32.0,95
250500,2118,30.0,96
250610,2118,33.0,94
250720,2118,31.0,93
250740,2118,28.0,93
250870,2118,30.0,94
250960,2118,28.0,93
250970,2118,29.0,93
251090,2118,36.0,95
251210,2118,26.0,93
251220,2118,23.0,93
251250,2118,23.0,93
251410,2118,28.0,93
251430,2118,30.0,93
251520,2118,25.0,93
251530,2118,25.0,93
251610,2118,41.0,94
251640,2118,31.0,95
251850,2118,28.0,93
252000,2118,33.0,96
252040,2118,33.0,98
252070,2118,39.0,97
252130,2118,48.0,97
252160,2118,45.0,97
252300,2118,27.0,95
252410,2118,29.0,95
252440,2118,28.0,94
252470,2118,26.0,94
252550,2118,27.0,93
252630,2118,28.0,93
252710,2118,25.0,94
252840,2118,25.0,94
253340,2118,36.0,92
253380,2118,36.0,93
253420,2118,32.0,93
253580,2118,26.0,92
253690,2118,30.0,93
253750,2118,24.0,92
253980,2118,24.0,92
254000,2118,22.0,92
254020,2118,23.0,92
254030,2118,23.0,92
254060,2118,26.0,93
254130,2118,30.0,92
254210,2118,23.0,92
254350,2118,23.0,92
254360,2118,22.0,92
254590,2118,25.0,93
254630,2118,35.0,93
254680,2118,36.0,94
254710,2118,39.0,94
254730,2118,41.0,95
254740,2118,39.0,94
254760,2118,31.0,94
254810,2118,24.0,94
255030,2118,23.0,94
255060,2118,26.0,93
255220,2118,23.0,94
255300,2118,33.0,94
255310,2118,38.0,94
255320,2118,31.0,94
255400,2118,21.0,93
255630,2118,36.0,94
255780,2118,29.0,95
255800,2118,28.0,94
255860,2118,29.0,94
255890,2118,38.0,95
255930,2118,38.0,96
256030,2118,35.0,96
256180,2118,29.0,95
256200,2118,34.0,96
256260,2118,29.0,93
256340,2118,29.0,93
256490,2118,24.0,91
256500,2118,21.0,91
256540,2118,20.0,91
256630,2118,32.0,92
256720,2118,28.0,92
256740,2118,28.0,92
256870,2118,31.0,92
256900,2118,27.0,92
256920,2118,39.0,92
257060,2118,24.0,93
257240,2118,22.0,92
257340,2118,25.0,92
257380,2118,27.0,93
257390,2118,31.0,92
257430,2118,26.0,92
257470,2118,30.0,94
257490,2118,33.0,94
257800,2118,24.0,93
258010,2118,21.0,93
258050,2118,23.0,93
258080,2118,19.0,93
258230,2118,19.0,93
258240,2118,16.0,93
258260,2118,18.0,93
258280,2118,21.0,93
258350,2118,24.0,93
258390,2118,22.0,93
258410,2118,22.0,93
258590,2118,31.0,94
258600,2118,27.0,95
258860,2118,24.0,96
258910,2118,29.0,97
258940,2118,26.0,94
259010,2118,33.0,96
259100,2118,25.0,96
259190,2118,28.0,97
172900,2119,30.0,88
173040,2119,33.0,90
173050,2119,35.0,89
173090,2119,29.0,88
173180,2119,38.0,88
173440,2119,46.0,87
173480,2119,44.0,87
173490,2119,44.0,87
173570,2119,44.0,86
173720,2119,45.0,87
173730,2119,41.0,87
173780,2119,42.0,88
173820,2119,35.0,87
173860,2119,36.0,87
174000,2119,41.0,88
174020,2119,45.0,88
174090,2119,40.0,89
174120,2119,46.0,90
174480,2119,39.0,89
174580,2119,44.0,90
174610,2119,42.0,89
174830,2119,38.0,87
174840,2119,39.0,87
175080,2119,45.0,83
175210,2119,43.0,83
175220,2119,33.0,83
175270,2119,34.0,83
175290,2119,30.0,82
175330,2119,34.0,83
175340,2119,31.0,83
175370,2119,36.0,84
175380,2119,36.0,84
175400,2119,33.0,83
175420,2119,33.0,84
175480,2119,33.0,84
175650,2119,37.0,84
175750,2119,39.0,86
175760,2119,36.0,85
175810,2119,37.0,84
176170,2119,36.0,83
176190,2119,31.0,82
176270,2119,32.0,82
176310,2119,29.0,83
176370,2119,30.0,83
176450,2119,41.0,87
176520,2119,43.0,89
176580,2119,41.0,90
176610,2119,45.0,90
176790,2119,39.0,91
176900,2119,34.0,88
177140,2119,30.0,85
177200,2119,34.0,87
177310,2119,39.0,88
177390,2119,43.0,89
177470,2119,40.0,90
177760,2119,45.0,85
177890,2119,42.0,83
177900,2119,40.0,84
177990,2119,51.0,84
178070,2119,49.0,82
178120,2119,40.0,82
178170,2119,50.0,85
178390,2119,47.0,86
178460,2119,44.0,88
178510,2119,41.0,86
178610,2119,39.0,85
178630,2119,40.0,84
178710,2119,54.0,87
179010,2119,41.0,87
179030,2119,39.0,87
179200,2119,38.0,87
179510,2119,39.0,85
179610,2119,35.0,84
179640,2119,36.0,84
179660,2119,34.0,83
179710,2119,35.0,83
179870,2119,35.0,84
180110,2119,40.0,87
180280,2119,37.0,87
180440,2119,57.0,88
180530,2119,51.0,90
180570,2119,55.0,91
180670,2119,57.0,89
180770,2119,48.0,87
180870,2119,44.0,84
180930,2119,39.0,82
180980,2119,44.0,83
181010,2119,41.0,84
181020,2119,41.0,84
181030,2119,45.0,83
181050,2119,36.0,82
181380,2119,43.0,82
181430,2119,35.0,82
181540,2119,45.0,83
181630,2119,38.0,82
181710,2119,48.0,82
181720,2119,49.0,82
181780,2119,54.0,82
181800,2119,56.0,84
182020,2119,36.0,84
182130,2119,42.0,84
182350,2119,41.0,86
182400,2119,44.0,86
182460,2119,47.0,83
182510,2119,37.0,84
182550,2119,38.0,84
182630,2119,54.0,84
182730,2119,35.0,86
182780,2119,31.0,84
182820,2119,29.0,83
182860,2119,28.0,82
182890,2119,35.0,81
183000,2119,31.0,81
183010,2119,33.0,81
183020,2119,31.0,81
183150,2119,30.0,80
183220,2119,33.0,81
183420,2119,39.0,82
183440,2119,31.0,81
183540,2119,44.0,84
183560,2119,41.0,85
183580,2119,40.0,83
183840,2119,44.0,86
184120,2119,36.0,85
184150,2119,38.0,86
184300,2119,46.0,85
184320,2119,45.0,86
184340,2119,52.0,86
184400,2119,49.0,85
184480,2119,43.0,84
184740,2119,36.0,84
184920,2119,32.0,83
185030,2119,27.0,82
185090,2119,41.0,83
185110,2119,52.0,83
185220,2119,30.0,84
185440,2119,37.0,86
185460,2119,39.0,87
185470,2119,40.0,87
185590,2119,32.0,86
185730,2119,37.0,87
185740,2119,37.0,88
185820,2119,37.0,86
185900,2119,39.0,85
185970,2119,36.0,86
186240,2119,36.0,86
186320,2119,43.0,85
186430,2119,29.0,83
186460,2119,31.0,84
186530,2119,40.0,87
186560,2119,40.0,87
186600,2119,41.0,88
186630,2119,43.0,88
186860,2119,36.0,86
186930,2119,37.0,86
186940,2119,48.0,86
187070,2119,40.0,89
187180,2119,38.0,89
187270,2119,36.0,88
187410,2119,34.0,87
187520,2119,45.0,87
187630,2119,44.0,89
187950,2119,47.0,92
188010,2119,50.0,92
188260,2119,51.0,91
188450,2119,44.0,90
188650,2119,50.0,90
188690,2119,44.0,89
188820,2119,49.0,90
188840,2119,44.0,89
188890,2119,45.0,90
188940,2119,41.0,90
189090,2119,53.0,88
189150,2119,43.0,86
189160,2119,43.0,86
189360,2119,32.0,86
189420,2119,39.0,86
189520,2119,63.0,88
189650,2119,54.0,92
189760,2119,32.0,91
189840,2119,32.0,91
189980,2119,34.0,91
190010,2119,32.0,91
190030,2119,35.0,90
190210,2119,44.0,93
190280,2119,41.0,92
190350,2119,37.0,92
190470,2119,35.0,93
190540,2119,36.0,91
190560,2119,34.0,89
190750,2119,48.0,92
190810,2119,38.0,90
190860,2119,41.0,91
190880,2119,45.0,92
190980,2119,60.0,93
191010,2119,59.0,91
191080,2119,50.0,88
191110,2119,45.0,87
191150,2119,57.0,88
191200,2119,49.0,86
191320,2119,45.0,87
191340,2119,47.0,87
191420,2119,45.0,87
191500,2119,42.0,87
191580,2119,37.0,87
191610,2119,48.0,88
191640,2119,55.0,90
191700,2119,45.0,88
191750,2119,39.0,87
191770,2119,43.0,87
191800,2119,40.0,87
191960,2119,41.0,89
192250,2119,37.0,88
192270,2119,32.0,88
192330,2119,33.0,88
192560,2119,36.0,90
193060,2119,50.0,91
193080,2119,48.0,92
193120,2119,42.0,91
193250,2119,36.0,88
193330,2119,38.0,90
193410,2119,45.0,89
193500,2119,57.0,89
193570,2119,44.0,87
193750,2119,44.0,90
193780,2119,41.0,89
193820,2119,48.0,91
193960,2119,52.0,89
194000,2119,50.0,89
194020,2119,45.0,88
194100,2119,45.0,86
194110,2119,50.0,85
194170,2119,61.0,88
194260,2119,61.0,93
194280,2119,56.0,91
194350,2119,60.0,88
194650,2119,53.0,89
194750,2119,67.0,90
194960,2119,72.0,92
195030,2119,78.0,95
195060,2119,78.0,94
195100,2119,70.0,91
195140,2119,63.0,91
195320,2119,57.0,87
195400,2119,53.0,87
195590,2119,66.0,90
195610,2119,67.0,90
195780,2119,72.0,89
196290,2119,79.0,93
196310,2119,76.0,93
196440,2119,78.0,92
196510,2119,79.0,90
196530,2119,78.0,90
196590,2119,78.0,89
196620,2119,77.0,89
196650,2119,68.0,87
196680,2119,68.0,87
196740,2119,72.0,87
196840,2119,63.0,90
196930,2119,71.0,89
196990,2119,79.0,91
197050,2119,75.0,95
197080,2119,74.0,94
197200,2119,72.0,93
197250,2119,74.0,94
197290,2119,73.0,94
197320,2119,70.0,94
197360,2119,70.0,94
197400,2119,60.0,94
197520,2119,59.0,94
197620,2119,51.0,91
197650,2119,52.0,90
197710,2119,63.0,93
197740,2119,63.0,92
198050,2119,63.0,87
198070,2119,67.0,88
198080,2119,64.0,86
198290,2119,61.0,89
198330,2119,68.0,91
198390,2119,65.0,89
198410,2119,67.0,91
198660,2119,66.0,92
198730,2119,59.0,93
198840,2119,61.0,90
199110,2119,61.0,89
199450,2119,52.0,91
199610,2119,57.0,88
199720,2119,59.0,85
199810,2119,68.0,88
199890,2119,63.0,89
199940,2119,63.0,91
199950,2119,62.0,91
200030,2119,58.0,91
200090,2119,59.0,91
200100,2119,55.0,90
200160,2119,71.0,93
200250,2119,59.0,92
200260,2119,58.0,91
200340,2119,62.0,89
200350,2119,70.0,90
200430,2119,60.0,90
200470,2119,73.0,92
200480,2119,63.0,91
200650,2119,64.0,88
200740,2119,50.0,86
200770,2119,49.0,87
200780,2119,47.0,87
200930,2119,53.0,87
201070,2119,52.0,87
201120,2119,46.0,88
201150,2119,47.0,88
201170,2119,43.0,86
201550,2119,50.0,91
201560,2119,46.0,91
201630,2119,55.0,91
201660,2119,67.0,92
201740,2119,62.0,90
201850,2119,54.0,89
201980,2119,50.0,89
202030,2119,49.0,88
202090,2119,48.0,87
202110,2119,45.0,86
202150,2119,45.0,86
202170,2119,43.0,86
202190,2119,47.0,87
202280,2119,45.0,87
202290,2119,45.0,87
202360,2119,43.0,86
202540,2119,42.0,82
202630,2119,58.0,83
202710,2119,67.0,90
202820,2119,60.0,93
202830,2119,58.0,93
202980,2119,55.0,95
203000,2119,52.0,94
203020,2119,54.0,95
203090,2119,61.0,94
203220,2119,49.0,89
203410,2119,52.0,85
203450,2119,49.0,86
203510,2119,46.0,86
203710,2119,56.0,87
203750,2119,53.0,87
203810,2119,50.0,87
203990,2119,47.0,84
204110,2119,51.0,86
204160,2119,43.0,86
204200,2119,51.0,86
204410,2119,45.0,88
204680,2119,40.0,83
204700,2119,34.0,83
204710,2119,34.0,83
204940,2119,42.0,84
204960,2119,45.0,84
205190,2119,48.0,86
205210,2119,55.0,87
205230,2119,53.0,86
205500,2119,65.0,91
205510,2119,67.0,91
205520,2119,66.0,91
205640,2119,61.0,94
205670,2119,60.0,94
206040,2119,53.0,85
206070,2119,53.0,85
206140,2119,51.0,86
206240,2119,52.0,85
206540,2119,51.0,83
206680,2119,44.0,84
206750,2119,58.0,86
206960,2119,56.0,90
207020,2119,63.0,90
207130,2119,60.0,88
207140,2119,54.0,87
207210,2119,53.0,86
207220,2119,53.0,86
207370,2119,52.0,84
207410,2119,51.0,84
207440,2119,50.0,84
207510,2119,47.0,82
207540,2119,45.0,82
207650,2119,68.0,85
207730,2119,60.0,83
207750,2119,46.0,82
207780,2119,51.0,83
207940,2119,44.0,82
207950,2119,45.0,82
207970,2119,41.0,82
208000,2119,39.0,81
208010,2119,42.0,81
208090,2119,45.0,81
208110,2119,36.0,81
208170,2119,47.0,82
208460,2119,57.0,83
208630,2119,61.0,86
208940,2119,62.0,90
209040,2119,58.0,90
209060,2119,60.0,89
209210,2119,65.0,89
209280,2119,60.0,88
209290,2119,61.0,88
209310,2119,59.0,87
209370,2119,64.0,89
209380,2119,64.0,88
209480,2119,72.0,86
209600,2119,69.0,87
209660,2119,51.0,87
209780,2119,59.0,88
209830,2119,59.0,87
209950,2119,65.0,88
210200,2119,65.0,91
210240,2119,66.0,92
210290,2119,67.0,92
210570,2119,67.0,91
210580,2119,65.0,91
210700,2119,61.0,90
210710,2119,60.0,91
210800,2119,65.0,92
210880,2119,64.0,92
210980,2119,63.0,92
211260,2119,74.0,92
211280,2119,71.0,92
211530,2119,56.0,91
211740,2119,48.0,88
211810,2119,52.0,89
211900,2119,56.0,92
211990,2119,58.0,94
212040,2119,60.0,91
212050,2119,63.0,92
212090,2119,59.0,91
212140,2119,60.0,92
212150,2119,61.0,93
212190,2119,60.0,92
212310,2119,61.0,91
212510,2119,56.0,90
212670,2119,70.0,94
212710,2119,69.0,94
212750,2119,68.0,95
212910,2119,69.0,92
213010,2119,67.0,92
213110,2119,57.0,90
213150,2119,57.0,90
213200,2119,65.0,89
213260,2119,70.0,90
213290,2119,68.0,90
213470,2119,69.0,90
